player_id,player_name,team_id,general_position,mins_played,poss_pct,seq_present,clear,tack,block,drib_past,interc,pressure,team_name,league,clear_90,tack_90,block_90,drib_past_90,interc_90,pressure_90,sequences_p90
6724,Manuel Agudo Durán,209,Center Midfielder,36.1693833333,0.3717948717948718,65,0.0,1.0,1.0,0.0,0.0,2.0,Celta Vigo,la_liga,0.0,2.4882923540789226,2.4882923540789226,0.0,0.0,4.976584708157845,161.73900301512998
6724,Manuel Agudo Durán,209,Defensive Midfielder,95.5446,0.7044167610419027,198,0.0,2.0,1.0,1.0,0.0,6.0,Celta Vigo,la_liga,0.0,1.8839369257917247,0.9419684628958623,0.9419684628958623,0.0,5.651810777375174,186.50975565338075
6724,Manuel Agudo Durán,209,Wide Midfielder,92.04765,0.4325068870523416,184,0.0,3.0,4.0,2.0,1.0,11.0,Celta Vigo,la_liga,0.0,2.9332633695699997,3.911017826093333,1.9555089130466665,0.9777544565233333,10.755299021756665,179.90682000029332
6724,Manuel Agudo Durán,209,Winger,1734.6030666665,0.6065269104965805,3555,6.0,32.0,27.0,17.0,24.0,259.0,Celta Vigo,la_liga,0.3113104146862563,1.6603222116600336,1.4008968660881533,0.8820461749443929,1.2452416587450252,13.438232900623397,184.45142070160688
6776,David Juncà Reñé,322,Center Back,93.36415,0.4667590027700831,205,2.0,1.0,2.0,2.0,3.0,6.0,Eibar,la_liga,1.9279348657916342,0.9639674328958171,1.9279348657916342,1.9279348657916342,2.891902298687451,5.783804597374902,197.6133237436425
6776,David Juncà Reñé,322,Full Back,2054.0813333335,0.41107811312935977,4547,49.0,67.0,42.0,19.0,60.0,289.0,Eibar,la_liga,2.1469451712718497,2.935618907657427,1.840238718233014,0.8324889439625539,2.6289124546185914,12.662594989746214,199.22774885251224
6776,David Juncà Reñé,322,Wide Midfielder,119.7973833333,0.3021108179419525,252,1.0,0.0,3.0,3.0,3.0,23.0,Eibar,la_liga,0.7512684959871135,0.0,2.2538054879613405,2.2538054879613405,2.2538054879613405,17.27917540770361,189.31966098875262
6776,David Juncà Reñé,322,Winger,66.8278333334,0.4309133489461358,151,0.0,2.0,0.0,0.0,0.0,11.0,Eibar,la_liga,0.0,2.6934884915689388,0.0,0.0,0.0,14.814186703629163,203.3583811134549
6593,Martín Montoya Torralbo,218,Full Back,1129.2521,0.4459203036053131,2300,38.0,40.0,25.0,22.0,50.0,222.0,Real Betis,la_liga,3.028553145927291,3.1879506799234645,1.9924691749521652,1.7533728739579053,3.9849383499043305,17.693126273575228,183.3071640955992
6593,Martín Montoya Torralbo,238,Center Back,98.2136333333,0.6723016905071522,194,1.0,2.0,0.0,1.0,0.0,17.0,Inter Milan,serie_a,0.9163697232804124,1.8327394465608249,0.0,0.9163697232804124,0.0,15.57828529576701,177.7757263164
6593,Martín Montoya Torralbo,238,Wing Back,93.02275,0.4506329113924051,186,1.0,1.0,2.0,2.0,1.0,26.0,Inter Milan,serie_a,0.9675052608098557,0.9675052608098557,1.9350105216197113,1.9350105216197113,0.9675052608098557,25.155136781056246,179.95597851063314
6651,Joaquín Sánchez Rodríguez,218,Center Midfielder,93.15475,0.4829683698296837,171,0.0,0.0,1.0,1.0,2.0,12.0,Real Betis,la_liga,0.0,0.0,0.9661343087711576,0.9661343087711576,1.9322686175423152,11.593611705253892,165.20896679986797
6651,Joaquín Sánchez Rodríguez,218,Defensive Midfielder,19.8206166667,0.4368932038834951,41,0.0,0.0,0.0,1.0,2.0,3.0,Real Betis,la_liga,0.0,0.0,0.0,4.540726533055159,9.081453066110319,13.622179599165477,186.16978785526152
6651,Joaquín Sánchez Rodríguez,218,Wide Midfielder,230.3456000001,0.5235148514851485,454,2.0,2.0,2.0,1.0,0.0,25.0,Real Betis,la_liga,0.7814345053689841,0.7814345053689841,0.7814345053689841,0.39071725268449203,0.0,9.7679313171123,177.38563271875938
6651,Joaquín Sánchez Rodríguez,218,Winger,667.3352999999,0.5357287040775132,1420,2.0,13.0,12.0,5.0,6.0,86.0,Real Betis,la_liga,0.2697294748232665,1.7532415863512318,1.6183768489395987,0.6743236870581661,0.8091884244697993,11.598367417400457,191.50792712451917
6658,Cristian Tello Herrera,239,Wide Midfielder,32.21745,0.8541666666666666,61,0.0,0.0,1.0,0.0,0.0,3.0,Fiorentina,serie_a,0.0,0.0,2.793517177802712,0.0,0.0,8.380551533408138,170.40454784596545
6658,Cristian Tello Herrera,239,Winger,444.4595333333,0.5762415772398303,942,2.0,1.0,7.0,3.0,6.0,75.0,Fiorentina,serie_a,0.40498625071681854,0.20249312535840927,1.417451877508865,0.6074793760752278,1.2149587521504557,15.186984401880695,190.74852408762155
6673,Sergio Canales Madrazo,210,Attacking Midfielder,105.01105,0.6616643929058663,233,0.0,2.0,5.0,0.0,2.0,21.0,Real Sociedad,la_liga,0.0,1.7141053251062626,4.2852633127656565,0.0,1.7141053251062626,17.998105913615756,199.6932703748796
6673,Sergio Canales Madrazo,210,Center Midfielder,94.2134666667,0.6818181818181818,214,1.0,0.0,2.0,1.0,0.0,17.0,Real Sociedad,la_liga,0.9552774479511933,0.0,1.9105548959023866,0.9552774479511933,0.0,16.239716615170288,204.42937386155538
6673,Sergio Canales Madrazo,210,Defensive Midfielder,14.0435333333,0.8602150537634409,26,0.0,2.0,1.0,0.0,0.0,3.0,Real Sociedad,la_liga,0.0,12.817287197459372,6.408643598729686,0.0,0.0,19.225930796189058,166.62473356697183
6673,Sergio Canales Madrazo,210,Wide Midfielder,7.7703833333,0.5142857142857142,20,0.0,0.0,0.0,0.0,0.0,2.0,Real Sociedad,la_liga,0.0,0.0,0.0,0.0,0.0,23.164880325608838,231.6488032560884
6673,Sergio Canales Madrazo,210,Winger,154.6923666667,0.5306306306306307,309,0.0,4.0,3.0,3.0,0.0,30.0,Real Sociedad,la_liga,0.0,2.327199510598061,1.7453996329485457,1.7453996329485457,0.0,17.453996329485456,179.7761621937002
6695,Juan Miguel Jiménez López,25,Center Midfielder,29.9900833334,0.5144508670520231,49,0.0,0.0,0.0,1.0,0.0,5.0,Southampton,epl,0.0,0.0,0.0,3.0009919945693135,0.0,15.004959972846567,147.04860773389635
6695,Juan Miguel Jiménez López,25,Wide Midfielder,14.2846666667,0.35454545454545455,25,0.0,0.0,0.0,1.0,0.0,8.0,Southampton,epl,0.0,0.0,0.0,6.300462033867783,0.0,50.40369627094226,157.51155084669458
6695,Juan Miguel Jiménez López,25,Winger,185.5729333334,0.6044330775788577,339,0.0,2.0,3.0,4.0,0.0,40.0,Southampton,epl,0.0,0.9699690400248853,1.4549535600373278,1.9399380800497705,0.0,19.399380800497703,164.40975228421806
6752,Víctor Ruíz Torre,222,Center Back,3139.497366667,0.4544512632501793,6546,163.0,33.0,59.0,13.0,123.0,174.0,Villarreal,la_liga,4.672722505123227,0.9460113047181994,1.691353544799205,0.3726711200405028,3.526042135767834,4.988059606695961,187.6542424450101
6777,Sidnei Rechel da Silva Júnior,219,Center Back,2907.7277666668,0.44022093680685426,6197,172.0,50.0,37.0,15.0,120.0,208.0,RC Deportivo La Coruña,la_liga,5.323744601354171,1.5476001748122592,1.1452241293610719,0.46428005244367776,3.714240419549422,6.438016727218998,191.8095656662314
16309,Joel Robles Blázquez,29,Goalkeeper,1263.7889,0.5120274914089347,2333,4.0,0.0,1.0,1.0,0.0,2.0,Everton,epl,0.284857700522611,0.0,0.07121442513065275,0.07121442513065275,0.0,0.1424288502613055,166.14325382981286
6581,Jonathan Rodríguez Menéndez,1041,Center Forward,26.96175,0.23272727272727273,53,0.0,2.0,0.0,1.0,1.0,13.0,Sporting Gijón,la_liga,0.0,6.676124509722107,0.0,3.3380622548610535,3.3380622548610535,43.3948093131937,176.91729950763582
6581,Jonathan Rodríguez Menéndez,1041,Wide Midfielder,906.8427333336,0.4221698113207547,1892,2.0,7.0,20.0,8.0,18.0,147.0,Sporting Gijón,la_liga,0.19849086658974577,0.6947180330641102,1.9849086658974577,0.7939634663589831,1.786417799307712,14.589078694346314,187.7723597938995
6581,Jonathan Rodríguez Menéndez,1041,Winger,1039.0729666665,0.42590618336886993,2196,1.0,14.0,18.0,9.0,10.0,138.0,Sporting Gijón,la_liga,0.08661566885791798,1.2126193640108516,1.5590820394425235,0.7795410197212618,0.8661566885791797,11.952962302392681,190.20800881198787
23943,Rubén García Santos,221,Center Forward,28.30855,0.3575757575757576,65,1.0,1.0,1.0,1.0,0.0,8.0,Levante UD,la_liga,3.1792514982222686,3.1792514982222686,3.1792514982222686,3.1792514982222686,0.0,25.43401198577815,206.65134738444746
23943,Rubén García Santos,221,Center Midfielder,81.2493666666,0.48484848484848486,162,1.0,1.0,1.0,5.0,1.0,29.0,Levante UD,la_liga,1.1077009420800472,1.1077009420800472,1.1077009420800472,5.538504710400236,1.1077009420800472,32.123327320321366,179.44755261696764
23943,Rubén García Santos,221,Wide Midfielder,380.3469000001,0.4936663047412233,826,2.0,9.0,14.0,5.0,6.0,104.0,Levante UD,la_liga,0.4732521811008652,2.1296348149538935,3.3127652677060566,1.183130452752163,1.4197565433025956,24.60911341724499,195.45315079465735
23943,Rubén García Santos,221,Winger,331.0649833334,0.4938792739552554,739,4.0,12.0,8.0,9.0,9.0,80.0,Levante UD,la_liga,1.0873998100773494,3.262199430232048,2.174799620154699,2.446649572674036,2.446649572674036,21.74799620154699,200.8971149117903
6592,Rúben Miguel Nunes Vezo,207,Center Back,873.0470333333,0.499667994687915,1860,54.0,21.0,21.0,11.0,32.0,100.0,Valencia,la_liga,5.566710399833196,2.164831822157354,2.164831822157354,1.1339595258919473,3.2987913480493014,10.308722962654066,191.74224710536564
6592,Rúben Miguel Nunes Vezo,207,Full Back,280.6743833333,0.3934056007226739,569,2.0,13.0,11.0,8.0,16.0,59.0,Valencia,la_liga,0.6413125339844447,4.16853147089889,3.5272189369144455,2.5652501359377786,5.130500271875557,18.918719752541115,182.4534159185745
6668,José Luis Morales Nogales,221,Attacking Midfielder,93.1529333333,0.5401844532279315,182,0.0,1.0,1.0,0.0,0.0,16.0,Levante UD,la_liga,0.0,0.9661531503037178,0.9661531503037178,0.0,0.0,15.458450404859486,175.83987335527667
6668,José Luis Morales Nogales,221,Full Back,95.2531166667,0.6259904912836767,207,4.0,1.0,4.0,1.0,3.0,15.0,Levante UD,la_liga,3.779403893519572,0.944850973379893,3.779403893519572,0.944850973379893,2.8345529201396786,14.172764600698395,195.58415148963783
6668,José Luis Morales Nogales,221,Wide Midfielder,916.9727333334,0.4268047167098073,2024,3.0,17.0,19.0,13.0,18.0,166.0,Levante UD,la_liga,0.294447141321738,1.668533800823182,1.8648318950376739,1.275937612394198,1.766682847930428,16.292741819802835,198.6536713450659
6668,José Luis Morales Nogales,221,Wing Back,303.8850333333,0.4613309352517986,608,3.0,8.0,8.0,7.0,5.0,59.0,Levante UD,la_liga,0.8884939052061342,2.3693170805496915,2.3693170805496915,2.07315244548098,1.480823175343557,17.473713469053973,180.06809812177653
6668,José Luis Morales Nogales,221,Winger,467.15935,0.45043043599000276,1029,1.0,4.0,13.0,4.0,9.0,92.0,Levante UD,la_liga,0.19265374866199295,0.7706149946479718,2.5044987326059083,0.7706149946479718,1.7338837379579364,17.72414487690335,198.24070737319073
6672,Jorge Andújar Moreno,213,Center Back,93.2185,0.42132867132867136,176,3.0,0.0,2.0,1.0,2.0,7.0,Sevilla,la_liga,2.8964207748461948,0.0,1.9309471832307965,0.9654735916153983,1.9309471832307965,6.758315141307787,169.92335212431007
6672,Jorge Andújar Moreno,213,Defensive Midfielder,92.128,0.3577331759149941,203,0.0,1.0,3.0,2.0,7.0,19.0,Sevilla,la_liga,0.0,0.9769017019798542,2.9307051059395626,1.9538034039597083,6.83831191385898,18.56113233761723,198.3110455019104
6672,Jorge Andújar Moreno,213,Full Back,1320.2698000001,0.46490292297845104,2823,29.0,33.0,26.0,32.0,39.0,202.0,Sevilla,la_liga,1.9768686672980038,2.2495402076149698,1.7723650120602794,2.1813723225357284,2.658547518090419,13.769912786006785,192.4379395786988
6672,Jorge Andújar Moreno,213,Winger,112.4984,0.5304659498207885,248,1.0,3.0,5.0,1.0,1.0,21.0,Sevilla,la_liga,0.8000113779395973,2.400034133818792,4.000056889697986,0.8000113779395973,0.8000113779395973,16.800238936731542,198.40282172902013
6680,Rubén Rochina Naixes,1049,Attacking Midfielder,468.4895333334,0.5708154506437768,1076,4.0,6.0,3.0,5.0,3.0,64.0,Granada,la_liga,0.7684269858464616,1.1526404787696924,0.5763202393848462,0.960533732308077,0.5763202393848462,12.294831773543386,206.70685919269818
6680,Rubén Rochina Naixes,1049,Center Midfielder,133.06475,0.4279319606087735,273,6.0,6.0,7.0,3.0,6.0,44.0,Granada,la_liga,4.058174685632371,4.058174685632371,4.734537133237765,2.0290873428161853,4.058174685632371,29.759947694637383,184.64694819627286
6680,Rubén Rochina Naixes,1049,Wide Midfielder,241.8851833334,0.4165126309303758,466,4.0,4.0,6.0,4.0,8.0,43.0,Granada,la_liga,1.4883094327600779,1.4883094327600779,2.232464149140117,1.4883094327600779,2.9766188655201558,15.999326402170837,173.38804891654908
6680,Rubén Rochina Naixes,1049,Winger,360.1285333334,0.4195751138088012,752,2.0,11.0,8.0,4.0,11.0,65.0,Granada,la_liga,0.4998215451963632,2.7490184985799977,1.9992861807854527,0.9996430903927264,2.7490184985799977,16.244200218881804,187.93290099383256
6684,Roger Martí Salvador,221,Center Forward,232.1523166667,0.5507246376811594,485,1.0,1.0,0.0,1.0,1.0,41.0,Levante UD,la_liga,0.38767651037147555,0.38767651037147555,0.0,0.38767651037147555,0.38767651037147555,15.894736925230498,188.02310753016565
6684,Roger Martí Salvador,221,Defensive Midfielder,41.72395,0.5494880546075085,82,0.0,0.0,0.0,0.0,0.0,7.0,Levante UD,la_liga,0.0,0.0,0.0,0.0,0.0,15.0992415626996,176.87682973448102
6684,Roger Martí Salvador,221,Winger,93.2297666667,0.4263959390862944,223,1.0,3.0,1.0,0.0,0.0,21.0,Levante UD,la_liga,0.9653569156914601,2.89607074707438,0.9653569156914601,0.0,0.0,20.27249522952066,215.27459219919558
6784,Antonio García Aranda,221,Center Back,93.6374333333,0.5974264705882353,205,2.0,2.0,2.0,1.0,4.0,9.0,Levante UD,la_liga,1.9223081367394461,1.9223081367394461,1.9223081367394461,0.9611540683697231,3.8446162734788922,8.650386615327507,197.0365840157932
6784,Antonio García Aranda,221,Full Back,1746.2800666668,0.4556058629422147,3777,44.0,28.0,37.0,15.0,68.0,189.0,Levante UD,la_liga,2.26767749090707,1.4430674942135902,1.9069106173536727,0.7730718719001376,3.50459248594729,9.740705585941733,194.65949734445465
6784,Antonio García Aranda,221,Wing Back,567.9473500001,0.3646384479717813,1128,12.0,10.0,11.0,4.0,15.0,89.0,Levante UD,la_liga,1.901584715554725,1.5846539296289375,1.7431193225918313,0.633861571851575,2.3769808944434065,14.103419973697545,178.74896326214414
6796,Nemanja Radoja,209,Attacking Midfielder,32.9933333333,0.37222222222222223,62,1.0,0.0,0.0,0.0,2.0,2.0,Celta Vigo,la_liga,2.7278238027911983,0.0,0.0,0.0,5.455647605582397,5.455647605582397,169.12507577305428
6796,Nemanja Radoja,209,Center Back,133.9012166666,0.43625,252,6.0,6.0,4.0,1.0,9.0,32.0,Celta Vigo,la_liga,4.032823699761769,4.032823699761769,2.6885491331745124,0.6721372832936281,6.049235549642653,21.5083930653961,169.37859538999427
6796,Nemanja Radoja,209,Center Midfielder,90.6365499999,0.5617283950617284,183,3.0,2.0,1.0,0.0,1.0,23.0,Celta Vigo,la_liga,2.9789306852511257,1.9859537901674171,0.9929768950837086,0.0,0.9929768950837086,22.8384685869253,181.71477180031866
6796,Nemanja Radoja,209,Defensive Midfielder,806.4981666665,0.5467133800467133,1695,18.0,36.0,16.0,12.0,29.0,178.0,Celta Vigo,la_liga,2.0086840453660897,4.017368090732179,1.7854969292143017,1.3391226969107264,3.236213184200922,19.863653337509106,189.1510809386401
6796,Nemanja Radoja,209,Full Back,16.3875333333,0.38333333333333336,33,0.0,0.0,1.0,0.0,2.0,4.0,Celta Vigo,la_liga,0.0,0.0,5.491979675618238,0.0,10.983959351236477,21.967918702472954,181.23532929540187
6807,Roberto Suárez Pier,219,Center Back,23.2557333333,0.33796296296296297,44,0.0,1.0,0.0,0.0,0.0,2.0,RC Deportivo La Coruña,la_liga,0.0,3.870013416052056,0.0,0.0,0.0,7.740026832104112,170.28059030629046
6807,Roberto Suárez Pier,219,Full Back,36.2751666667,0.597457627118644,76,0.0,0.0,0.0,1.0,2.0,5.0,RC Deportivo La Coruña,la_liga,0.0,0.0,0.0,2.4810361542079007,4.962072308415801,12.405180771039504,188.55874771980044
3437,Francis Joseph Coquelin,1,Center Midfielder,381.3471,0.5704342984409799,695,7.0,12.0,7.0,8.0,2.0,58.0,Arsenal,epl,1.6520382612061295,2.832065590639079,1.6520382612061295,1.8880437270927195,0.4720109317731799,13.688317021422217,164.02379879118
3437,Francis Joseph Coquelin,1,Defensive Midfielder,898.9177333334001,0.6178212722122071,1773,10.0,41.0,19.0,14.0,51.0,195.0,Arsenal,epl,1.001203966310228,4.104936261871934,1.9022875359894331,1.401685552834319,5.106140228182163,19.523477343049446,177.51346322680342
3437,Francis Joseph Coquelin,1,Winger,40.1350833334,0.4652777777777778,79,2.0,2.0,0.0,0.0,0.0,16.0,Arsenal,epl,4.484854273373487,4.484854273373487,0.0,0.0,0.0,35.878834186987895,177.15174379825274
3497,Vicente Iborra De La Fuente,213,Attacking Midfielder,424.44076666670003,0.48328053502287927,924,3.0,5.0,8.0,3.0,3.0,69.0,Sevilla,la_liga,0.6361311664768113,1.0602186107946856,1.6963497772714968,0.6361311664768113,0.6361311664768113,14.63101682896666,195.9283992748579
3497,Vicente Iborra De La Fuente,213,Center Forward,143.61778333339998,0.6634920634920635,314,3.0,2.0,2.0,2.0,4.0,22.0,Sevilla,la_liga,1.8799900244471213,1.2533266829647476,1.2533266829647476,1.2533266829647476,2.506653365929495,13.786593512612223,196.77228922546536
3497,Vicente Iborra De La Fuente,213,Defensive Midfielder,378.8569666666,0.4772549019607843,788,10.0,11.0,13.0,7.0,13.0,73.0,Sevilla,la_liga,2.37556671563602,2.613123387199622,3.088236730326826,1.6628967009452138,3.088236730326826,17.341637024142944,187.19465719211837
4629,José Ramiro Funes Mori,29,Attacking Midfielder,99.8707333333,0.28552971576227393,173,4.0,1.0,0.0,0.0,0.0,3.0,Everton,epl,3.604659623340974,0.9011649058352434,0.0,0.0,0.0,2.7034947175057304,155.90152870949711
4629,José Ramiro Funes Mori,29,Center Back,2322.7329166667,0.5397659297789337,4369,197.0,43.0,42.0,17.0,72.0,211.0,Everton,epl,7.633249553910791,1.6661407655744367,1.627393305909915,0.6587068142968704,2.7898170958455686,8.175713989214097,169.28765127429568
6402,Francisco Alcácer García,207,Center Forward,1797.2325833333,0.506272206511493,3830,13.0,12.0,13.0,6.0,9.0,248.0,Valencia,la_liga,0.6510008837198014,0.600923892664432,0.6510008837198014,0.300461946332216,0.450692919498324,12.419093781731595,191.79487574206456
6402,Francisco Alcácer García,207,Winger,190.4848,0.4918238993710692,407,2.0,2.0,4.0,3.0,3.0,52.0,Valencia,la_liga,0.9449572879305854,0.9449572879305854,1.8899145758611708,1.4174359318958782,1.4174359318958782,24.56888948619522,192.29880809387413
6595,Daniel Parejo Muñoz,207,Center Midfielder,1064.0108000001,0.48024733768464445,2236,6.0,34.0,21.0,30.0,26.0,353.0,Valencia,la_liga,0.5075136455381367,2.875910658049441,1.7762977593834783,2.5375682276906835,2.1992257973319256,29.858719479160374,189.1334185705456
6595,Daniel Parejo Muñoz,207,Defensive Midfielder,1405.61845,0.538897816428774,3017,15.0,25.0,27.0,33.0,42.0,366.0,Valencia,la_liga,0.9604313318454236,1.6007188864090394,1.7287763973217625,2.112948930059932,2.6892077291671863,23.434524497028338,193.17475521184286
6595,Daniel Parejo Muñoz,207,Wide Midfielder,95.8413333333,0.3666191155492154,194,1.0,1.0,1.0,0.0,0.0,21.0,Valencia,la_liga,0.9390520443514069,0.9390520443514069,0.9390520443514069,0.0,0.0,19.720092931379543,182.17609660417293
6755,Sergio Asenjo Andrés,222,Goalkeeper,377.1800666667,0.3938679245283019,747,1.0,0.0,0.0,0.0,0.0,0.0,Villarreal,la_liga,0.2386128217097158,0.0,0.0,0.0,0.0,0.0,178.24377781715768
6766,Gerard Moreno Balaguero,214,Attacking Midfielder,156.4553166667,0.46992864424057085,329,0.0,3.0,4.0,6.0,2.0,34.0,Espanyol,la_liga,0.0,1.725732341683131,2.300976455577508,3.451464683366262,1.150488227788754,19.558299872408817,189.25531347125002
6766,Gerard Moreno Balaguero,214,Center Forward,1079.9825166667001,0.4860401101061738,2187,11.0,15.0,16.0,7.0,10.0,146.0,Espanyol,la_liga,0.9166815061558351,1.2500202356670478,1.333354918044851,0.5833427766446223,0.8333468237780319,12.166863627159266,182.25295036025557
6766,Gerard Moreno Balaguero,214,Wide Midfielder,128.18914999999998,0.5093833780160858,260,0.0,1.0,3.0,0.0,1.0,24.0,Espanyol,la_liga,0.0,0.7020875011652703,2.106262503495811,0.0,0.7020875011652703,16.850100027966487,182.5427503029703
6771,Manuel Trigueros Muñoz,222,Attacking Midfielder,95.0262166667,0.5075653370013755,205,1.0,1.0,2.0,3.0,2.0,22.0,Villarreal,la_liga,0.9471070527375701,0.9471070527375701,1.8942141054751402,2.8413211582127107,1.8942141054751402,20.836355160226542,194.1569458112019
6771,Manuel Trigueros Muñoz,222,Center Midfielder,284.7382,0.46513849092645654,565,5.0,8.0,6.0,3.0,3.0,40.0,Villarreal,la_liga,1.5803991175051328,2.5286385880082127,1.8964789410061593,0.9482394705030797,0.9482394705030797,12.643192940041063,178.58510027808
6771,Manuel Trigueros Muñoz,222,Defensive Midfielder,976.2168666668,0.4735376044568245,2073,12.0,28.0,13.0,19.0,18.0,177.0,Villarreal,la_liga,1.1063115552259999,2.5813936288606665,1.1985041848281666,1.7516599624411664,1.6594673328389997,16.318095439583498,191.11532116529148
6771,Manuel Trigueros Muñoz,222,Wide Midfielder,149.4039333332,0.3284552845528455,293,0.0,4.0,6.0,2.0,3.0,38.0,Villarreal,la_liga,0.0,2.4095751160521965,3.614362674078295,1.2047875580260983,1.8071813370391474,22.890963602495866,176.5013772508234
6772,Mario Gaspar Pérez Martínez,222,Center Back,377.0995166668,0.35959463877084014,790,13.0,14.0,17.0,5.0,12.0,50.0,Villarreal,la_liga,3.1026292750032773,3.341293065388145,4.057284436542747,1.1933189519243375,2.8639654846184097,11.933189519243374,188.5443944040453
6772,Mario Gaspar Pérez Martínez,222,Full Back,2577.6516166669,0.4688651701526827,5315,87.0,68.0,78.0,41.0,69.0,267.0,Villarreal,la_liga,3.03764866802473,2.374254131329674,2.7234091506428615,1.4315355791840683,2.409169633260993,9.322439015662102,185.5758927649591
6828,Jaume Vicent Costa Jordá,222,Full Back,1569.5830833335,0.43675791556728233,3307,32.0,53.0,56.0,13.0,64.0,185.0,Villarreal,la_liga,1.8348821611172184,3.0390235793503932,3.2110437819551323,0.74542087795387,3.6697643222344367,10.607912493958919,189.62360333795755
7030,Raúl Albiol i Tortajada,227,Center Back,3410.9238000001,0.6481995304448578,7347,185.0,53.0,62.0,27.0,46.0,294.0,Napoli,serie_a,4.881375538204492,1.398448127161287,1.6359204506415055,0.7124169704406556,1.213747431121117,7.757429233687138,193.85657340101838
11675,Moisés Gómez Bordonado,216,Attacking Midfielder,11.08435,0.5517241379310345,25,0.0,0.0,0.0,0.0,0.0,2.0,Getafe,la_liga,0.0,0.0,0.0,0.0,0.0,16.23911190101359,202.9888987626699
11675,Moisés Gómez Bordonado,216,Center Forward,57.65685,0.40630797773654914,111,0.0,2.0,2.0,0.0,0.0,8.0,Getafe,la_liga,0.0,3.121918731252228,3.121918731252228,0.0,0.0,12.487674925008912,173.26648958449866
11675,Moisés Gómez Bordonado,216,Center Midfielder,196.7874666667,0.42657342657342656,407,0.0,4.0,3.0,6.0,4.0,65.0,Getafe,la_liga,0.0,1.829384798218547,1.3720385986639103,2.7440771973278206,1.829384798218547,29.72750297105139,186.13990321873715
11675,Moisés Gómez Bordonado,216,Defensive Midfielder,19.6094,0.735632183908046,30,0.0,0.0,0.0,0.0,0.0,1.0,Getafe,la_liga,0.0,0.0,0.0,0.0,0.0,4.589635582934715,137.68906748804145
11675,Moisés Gómez Bordonado,216,Wide Midfielder,162.2893333333,0.45200816882232814,298,2.0,4.0,1.0,4.0,2.0,35.0,Getafe,la_liga,1.1091301954536157,2.2182603909072314,0.5545650977268078,2.2182603909072314,1.1091301954536157,19.409778420438272,165.26039912258872
11675,Moisés Gómez Bordonado,216,Winger,119.8820166667,0.5071151358344114,279,0.0,2.0,2.0,1.0,3.0,20.0,Getafe,la_liga,0.0,1.5014762431002644,1.5014762431002644,0.7507381215501322,2.2522143646503965,15.014762431002644,209.4559359124869
6585,Jeison Fabián Murillo Cerón,238,Attacking Midfielder,188.62465,0.5637963544940289,369,13.0,5.0,2.0,0.0,3.0,20.0,Inter Milan,serie_a,6.202794809692159,2.3856903114200607,0.9542761245680244,0.0,1.4314141868520365,9.542761245680243,176.06394498280048
6585,Jeison Fabián Murillo Cerón,238,Center Back,2427.2121999999,0.5652217946121126,5054,99.0,66.0,52.0,22.0,38.0,313.0,Inter Milan,serie_a,3.670878055079143,2.4472520367194286,1.9281379683243984,0.8157506789064762,1.409023899929368,11.60590738626032,187.40017869060594
6585,Jeison Fabián Murillo Cerón,238,Center Midfielder,93.01145,0.5268817204301075,178,1.0,0.0,1.0,1.0,0.0,5.0,Inter Milan,serie_a,0.9676228034290402,0.0,0.9676228034290402,0.9676228034290402,0.0,4.838114017145201,172.23685901036916
6585,Jeison Fabián Murillo Cerón,238,Full Back,188.92495,0.5208761122518822,394,11.0,3.0,4.0,3.0,2.0,19.0,Inter Milan,serie_a,5.24017605932938,1.429138925271649,1.9055185670288655,1.429138925271649,0.9527592835144327,9.051213193387111,187.69357885234325
6805,Hugo Mallo Novegil,209,Center Back,658.5482333333,0.5157137447936387,1420,34.0,21.0,14.0,7.0,31.0,105.0,Celta Vigo,la_liga,4.646584479486855,2.8699492373301165,1.913299491553411,0.9566497457767055,4.236591731296839,14.349746186650583,194.06323414327454
6805,Hugo Mallo Novegil,209,Full Back,2164.5833666665,0.5753912243019331,4482,75.0,68.0,48.0,25.0,89.0,378.0,Celta Vigo,la_liga,3.118383012614169,2.8273339314368466,1.9957651280730682,1.039461004204723,3.700481174968814,15.716650383575411,186.35456883382275
6805,Hugo Mallo Novegil,209,Wing Back,94.1178833333,0.4700996677740864,181,5.0,1.0,2.0,3.0,3.0,22.0,Celta Vigo,la_liga,4.781237997102139,0.9562475994204276,1.9124951988408552,2.868742798261283,2.868742798261283,21.03744718724941,173.0808154950974
6805,Hugo Mallo Novegil,209,Winger,3.53545,0.5454545454545454,10,0.0,0.0,1.0,0.0,0.0,1.0,Celta Vigo,la_liga,0.0,0.0,25.456448259768912,0.0,0.0,25.456448259768912,254.56448259768914
24143,Álvaro Vadillo Cifuentes,218,Defensive Midfielder,32.6886166667,0.8238095238095238,66,0.0,0.0,0.0,1.0,0.0,2.0,Real Betis,la_liga,0.0,0.0,0.0,2.753252024019826,0.0,5.506504048039652,181.71463358530852
24143,Álvaro Vadillo Cifuentes,218,Wide Midfielder,16.5455333333,0.27102803738317754,32,0.0,0.0,0.0,0.0,0.0,1.0,Real Betis,la_liga,0.0,0.0,0.0,0.0,0.0,5.439534537025984,174.06510518483148
6656,Mikel Rico Moreno,215,Center Midfielder,280.1726666667,0.49377415199656505,614,1.0,4.0,11.0,4.0,7.0,59.0,Athletic Club,la_liga,0.3212304792996317,1.2849219171985269,3.533535272295949,1.2849219171985269,2.248613355097422,18.952598278678273,197.23551428997388
