player_id,player_name,general_position,mins_played,poss_pct,clear,tack,block,drib_past,interc,pressure,clear_90,tack_90,block_90,drib_past_90,interc_90,pressure_90,clear_90_possadj,tack_90_possadj,block_90_possadj,drib_past_90_possadj,interc_90_possadj,pressure_90_possadj
40486,Éric Bauthéac,Wide Midfielder,482.2444333334,0.4311409395973154,24.0,65.0,40.0,26.0,25.0,445.0,4.479056367886952,12.130777663027162,7.4650939464782535,4.8523110652108645,4.665683716548909,83.04917015457056,3.8622091419202387,10.460149759367313,6.437015236533731,4.184059903746925,4.023134522833582,71.61179450643775
40486,Éric Bauthéac,Winger,813.1196333332,0.5051666666666667,24.0,65.0,40.0,26.0,25.0,445.0,2.6564356725043874,7.1945132796993825,4.427392787507312,2.877805311879753,2.76712049219207,49.25474476101885,2.6838855077869326,7.268856583589609,4.473142512978221,2.9075426334358436,2.795714070611388,49.763710456882706
15796,Babacar Gueye,Center Forward,463.96139999990004,0.4231780167264038,7.0,4.0,12.0,1.0,1.0,131.0,1.357871581558586,0.7759266180334777,2.327779854100433,0.19398165450836943,0.19398165450836943,25.411596740596394,1.1492428057062154,0.656710174689266,1.9701305240677978,0.1641775436723165,0.1641775436723165,21.50725822107346
401479,Calvin Anele Ngcongca,Center Back,1338.9033333333,0.4530175041365497,101.0,23.0,28.0,5.0,37.0,157.0,6.789138374440943,1.5460414120014028,1.8821373711321425,0.33609595913073975,2.487110097567474,10.553413116705228,6.151197043253815,1.4007676435132452,1.7052823486248203,0.3045147051115751,2.253408817825655,9.561761740503457
13286,Lamine Koné,Center Back,2811.1514499997,0.4472457824587566,213.0,45.0,53.0,11.0,90.0,295.0,6.819269733760536,1.4406907888226486,1.6968135957244526,0.3521688594899807,2.881381577645297,9.44452850450403,6.099779255746096,1.2886857582562175,1.5177854486128783,0.31501207424040867,2.577371516512435,8.448051081901871
7707,François Clerc,Full Back,755.8455833334,0.5053290475384876,35.0,31.0,18.0,8.0,11.0,136.0,4.167517902410696,3.6912301421351876,2.1432949212397863,0.9525755205510161,1.3097913407576471,16.193783849367275,4.211935704449585,3.7305716239410613,2.166138362288358,0.9627281610170481,1.323751221398441,16.366378737289818
20039,Anthony Martial,Center Forward,1212.8666166666,0.6244738733189611,24.0,41.0,55.0,17.0,15.0,406.0,1.7809048169999666,3.042379062374943,4.0812402056249235,1.2614742453749763,1.1130655106249792,30.126973154249434,2.2242570581687295,3.7997724743715793,5.097255758303338,1.57551541620285,1.390160661355456,37.62701523402101
20039,Anthony Martial,Winger,1276.9081333335,0.5432812033071023,24.0,41.0,55.0,17.0,15.0,406.0,1.691586061372401,2.889792854844518,3.8765513906450857,1.1982067934721174,1.0572412883577507,28.61599753821645,1.8380138218398396,3.1399402789763924,4.212115008382966,1.3019264571365532,1.1487586386498998,31.09306715279062
44065,William Matheus da Silva,Full Back,1129.0804666668,0.4112938122025097,43.0,35.0,31.0,6.0,15.0,180.0,3.4275679318275425,2.7898808747433486,2.4710373462012516,0.47826529281314545,1.1956632320328637,14.347958784394363,2.8194749625288438,2.2949214811281284,2.032644740427771,0.39341511105053634,0.9835377776263409,11.802453331516089
5110,Henri Saivet,Defensive Midfielder,1021.0205000002,0.5243886318572373,30.0,79.0,38.0,34.0,31.0,473.0,2.644413114133821,6.963621200552396,3.349589944569507,2.997001529351664,2.732560217938282,41.693580099509916,2.7734003499719413,7.303287588259446,3.512973776631126,3.1431870633015335,2.86584702830434,43.72727885122428
